182	6294	3	25.98
288	140	7	22.21
2298	14	14	14.9
550	302	3	16.11
670	5696	3	35.15
12	4649	23	107.62
101	4269	24	139.12
8091	137	3	23.91
4576	14	9	12.98
2466	102	6	8.57
8830	14	6	11.7
7343	12	7	18.66
225	108	88	450.71
193	228	69	592.1
602	211	3	13.94
878	2108	6	70.12
4551	515	6	73.25
2864	1351	6	78.61
2775	6824	3	44.69
26543	7005	3	60.14
3457	700	3	32.26
6418	3525	3	45.4
320	341	6	35.47
256	3151	3	25.28
101	3406	4	4.99
8720	14	5	7.89
9137	13	3	23.43
24054	102	3	14.99
6106	104	6	32.1
5085	102	3	4.28
120	492	5	14.68
17636	14	3	6.3
2340	13106	3	47.94
246	377	5	25.55
2831	14	8	4.31
367	1578	3	23.42
24703	1597	3	51.13
291	340	25	215.08
6810	12	4	5.77
110	118	71	162.91
2042	442	3	26.3
4024	102	4	6.04
1798	113	3	11.3
8398	141	4	35.19
567	9	3	6.97
7179	12	4	6.16
751	12	98	374.87
3813	102	5	9.22
9794	14	6	13.61
2015	32306	3	54.82
29481	102	3	17.16
262	264	9	51.48
1857	1260	7	86.89
382	150	6	22.9
16140	14	6	21.73
5654	139	6	52.8
258	198	5	18.84
9272	101	6	24.29
2369	141	10	81.29
232	12	59	24.56
108	272	8	9.09
125	9793	5	46.72
1072	216	3	17.57
297	183	5	18.25
465	12	33	21.85
2030	2928	4	52.49
4833	133	3	20.29
136	645	14	83.91
445	105	7	10.23
5936	101	5	13.18
13	1772	7	42.85
105	655	4	4.8
103	392	12	14.93
101	3843	15	61.81
360	130	6	17.93
103	4636	3	9.07
2053	147	3	17.04
185	1169	3	16.04
181	609	19	148.43
17031	101	4	19.25
8	1272	100	1258.04
129	570	3	7.84
101	4706	8	24.91
101	21744	3	13.33
9223	7604	8	164.19
8929	14	7	16.06
527	180	23	181.71
1612	12	16	21.68
23408	14	3	8.8
1914	130	5	29.51
12978	12	3	6.33
476	147	3	8.78
1086	1221	13	163.48
5459	14	8	12.63
198	553	4	19.64
142	12	420	808.93
10150	14	7	18.51
5448	14	8	12.63
118	877	4	13.16
117	753	5	16.98
13279	12	3	6.33
560	105	13	38.59
2068	335	25	323.1
140	5201	3	21.55
11016	12	4	9.32
131	3687	4	27.14
2517	924	5	58.64
9967	14	7	18.51
113	291	4	4.48
3295	2817	3	40.11
5953	14	6	7.26
321	1349	3	21.75
326	938	6	47.96
11801	6634	3	53.64
4119	14	8	8.51
267	118	12	36.53
301	517	3	15.84
6981	12	4	5.77
115	1071	7	31.56
29022	13	3	33.45
28539	6475	3	62.04
21864	106	3	23.41
14057	130	3	27.4
3442	136	5	35.91
333	7695	4	46.09
2128	113	6	33.1
414	729	11	102.14
2425	2622	4	52.89
132	4243	4	28.31
5974	102	7	23.73
102	25636	3	14.99
7037	25445	3	60.14
887	14	33	32.75
1906	101	13	30.2
236	371	4	18.12
119	126	19	29.79
27609	106	3	27.2
235	336	3	11.4
102	14141	8	51.4
119	947	3	9.32
811	20015	3	45.67
107	160	12	5.95
108	810	6	15.3
360	44732	3	48.84
22062	14	3	7.38
109	1539	3	8.21
985	116	4	13.41
238	529	4	21.36
235	1627	7	60.13
269	181	5	17.16
101	10121	7	32.51
5709	106	7	45.85
114	3085	3	14.54
13213	14	5	12.3
170	399	11	61.8
20329	14	4	12.96
22592	9161	4	87.2
13027	101	4	15.52
101	7506	5	15.26
192	7434	3	27.69
5241	5901	11	212.58
13699	12491	3	59.77
105	441	12	28.32
101	3826	23	122.5
253	1258	4	28.55
3521	5113	3	44.02
635	129	3	8.37
14076	875	6	97.57
1092	138	4	18.21
8161	2345	3	44.72
1419	14	30	47.35
5455	161	3	23.82
1513	8	4	18.29
101	21713	4	21.11
1927	102	5	4.08
1090	4283	5	65.35
102	1748	10	17.19
250	996	3	18.26
735	893	6	57.93
39503	7426	3	67.22
101	507	37	70.36
732	800	3	24.07
878	107	4	7.83
4718	4805	4	63.02
1142	788	4	37.44
131	144	19	47.59
299	18914	3	38.11
640	4916	5	61.8
22410	14	4	15.43
14979	35805	3	72.86
1194	104	6	13.15
15324	175	8	114.41
2	1732	8	47.65
116	2161	3	12.88
12903	14	3	4.14
28121	1986	3	54.82
172	191	3	4.4
110	148	17	18.91
107	2012	3	8.56
6364	102	4	9.3
675	191	11	78.42
647	171	4	18.58
465	136	7	27.84
2095	141	3	16.19
20356	8	3	29.31
101	13235	6	29.72
685	14	30	15.64
117	988	4	13.7
10627	102	12	86.43
401	498	3	17.4
468	1343	3	24.22
17286	216	3	35.85
102	12086	3	9.16
1040	1707	3	30.16
1010	109	3	6.08
1252	138	3	12.79
645	139	29	221.38
137	1095	7	39.18
3743	12	5	4.14
1696	104	4	8.35
6073	12	4	4.78
6069	1672	3	40.57
1034	6055	9	136.55
9607	108	3	17.76
243	912	3	17.64
756	8172	3	38.24
14940	296	3	37.08
32810	101	3	17.04
102	1165	11	13.19
14517	147	4	42.1
9129	22944	3	62.16
390	2931	7	76.81
331	15456	3	37.85
18571	14	3	6.3
158	1126	3	14.07
33635	102	4	28.81
720	104	7	11.89
25477	14	5	25.33
152	557	3	9.92
153	179	8	19.91
7576	102	3	6.22
30805	14	3	10.87
160	2175	5	35.68
105	2871	5	20.81
1209	102	9	8.83
187	104	23	22.95
129	1483	3	12.94
4309	106	14	105.41
37422	108	3	32.2
103	4393	7	32.85
482	101	35	60.29
452	3256	7	80.85
544	179	6	31.21
14380	14	3	4.73
215	978	4	24.78
937	138	16	113.75
12097	14	6	16.07
803	3163	3	32.5
109	420	12	35.33
1630	12	10	6.64
1048	5624	3	37.3
107	3056	3	10.87
381	537	5	34.32
378	1747	3	24.22
8050	12	5	10.97
114	3191	4	21.91
2660	14	10	7.82
5004	14	6	5.27
4354	8251	3	48.5
376	130	3	5.57
1046	180	8	56.22
8426	14	5	7.28
2133	12	8	6.04
102	16029	3	11.3
4899	102	4	7.43
895	447	84	1255.27
102	25111	3	14.99
4152	101	25	145.78
107	387	5	4.9
22677	1607	3	51.13
106	256	10	12.48
1667	473	6	59.55
1596	12	33	92.45
5680	34889	3	65.63
9936	101	9	48.62
20409	16370	4	90.23
7452	12	5	9.79
134	478	3	7.27
4390	14	8	9.38
15017	14	3	5.44
407	630	3	18.81
101	9598	12	74.55
9052	139	4	35.4
4469	14	7	6.67
12016	106	3	18.88
4427	104	3	9.75
121	106	37	36.62
492	2785	3	28.9
13263	12	3	6.33
189	147	5	8.83
421	269	3	13.77
3616	14	7	4.8
10134	14	5	9.33
127	12	462	767.25
19171	19146	4	93.68
431	5581	3	32.03
183	3368	3	22.16
936	6438	3	37.59
11181	12	3	5.26
4969	104	4	16.14
1265	122	5	24
243	16	21	92.36
149	286	6	19.27
658	12	21	11.07
101	18114	4	19.25
4957	101	3	4
101	2763	18	67.96
102	1218	9	8.83
128	390	7	23.59
4822	141	5	40.23
154	370	4	12.32
700	2877	7	85.5
901	220	8	60.45
1061	12	17	14.08
153	1507	16	138.07
4135	14	7	5.98
10495	12	4	8.65
31090	12	4	23.75
27635	344	3	44.15
108	1885	5	18.68
471	570	4	28.08
145	4262	5	40.06
116	280	5	7.51
302	170	4	12.33
108	18632	5	45.32
268	481	21	185.84
4592	14	7	7.05
16250	107	3	21.58
41715	101	3	21.48
138	1754	5	29.75
110	431	8	19.02
24560	744	3	46.87
8788	875	7	106.53
43254	12	3	17.81
14419	2462	5	88.68
8641	432	5	64.49
2213	551	3	28.2
101	12887	5	22.22
236	661	4	22.95
15745	107	3	21.58
4011	101	9	27.12
239	1590	3	20.6
671	27421	4	70.68
4735	802	3	34.89
138	2836	7	53.45
233	294	9	50.86
137	731	20	141.32
109	211	18	39.42
368	234	13	89.2
14014	122	6	64.72
102	16610	3	11.3
182	137	5	6.11
16997	13	6	70.15
6139	102	3	5.13
102	3306	4	4.95
