2769	136	5	10.39
146	632	13	21.14
153	1754	7	18.04
179	1535	15	63.77
2292	196	3	6.93
244	850	8	23.69
184	2327	4	10.11
11309	103	5	7.29
1299	12	64	14.09
10609	35189	3	54.99
2318	102	25	7.29
368	770	6	18.55
552	2649	3	14.51
182	6294	5	24.36
3494	188	3	8.46
275	5894	3	14.91
1962	251	5	18.1
102	40033	3	7.45
905	999	4	17.95
2538	347	4	17.53
9506	124	3	9.3
187	3944	4	14.31
102	3840	18	8.59
930	4872	3	21.07
25713	6428	3	44.53
9821	5898	5	68.13
253	103	79	8.49
225	971	4	7.06
218	2093	3	7.49
42730	102	3	7.45
1654	2078	3	19.22
253	2590	4	14.8
10129	407	3	20.78
550	302	5	8.85
2078	1654	3	19.22
670	5696	3	20.33
12	4649	26	27.34
8091	137	4	15.13
101	4269	29	60.99
5599	101	15	10.47
19146	8000	3	45.16
103	7436	7	9.25
12	6249	18	16.68
902	375	4	10.41
455	755	3	6.69
21	4262	4	9.12
6495	57	3	18.81
12	7087	17	15.39
35952	102	3	7.45
869	1547	3	14.04
454	200	11	20.59
58	9696	3	8.76
38217	102	3	7.45
251	190	11	7.41
1243	106	15	9.95
225	108	130	189.67
1693	1639	3	17.97
36903	3574	3	47.83
193	228	80	323.27
5639	107	6	10.04
429	103	52	11.47
3492	101	25	21.58
26719	104	3	7.75
4454	298	3	13.44
1679	4326	3	23.75
113	11811	3	8.53
146	4887	4	12.24
4725	19310	6	99.56
149	1061	6	7.45
14186	12	8	7.06
6826	656	3	21.29
243	879	4	7.03
245	113	28	7.14
106	13165	8	35.06
789	387	4	9.91
1270	4633	3	22.3
878	2108	6	40.34
13604	111	3	9.22
425	288	8	16.7
135	11587	3	11.68
1607	16	7	10.45
4551	515	11	96.56
456	3234	3	14.56
16645	1279	3	30.96
184	1246	6	12.88
179	127	35	13.27
850	152	7	8.84
153	2836	9	36.12
2795	112	6	7.62
309	372	6	8.44
6766	143	3	8.76
2864	1351	7	59.96
4446	2	3	6.91
2775	6824	4	42.77
26543	7005	3	45.18
3457	700	3	17.73
389	1820	3	10.24
3828	193	3	9.18
102	2937	23	10.52
6418	3525	3	30.45
219	1064	4	7.16
320	341	6	8.27
12148	125	6	32.37
6385	135	3	7.7
256	3151	3	10.77
388	4825	3	15.51
12	3530	32	25.31
