66072	1
48743	2
16295	3
2122	4
73263	5
47331	6
72162	7
12307	8
42929	9
72059	10
74707	11
13093	12
24029	13
70646	14
6577	15
49320	16
45129	17
50235	18
5832	19
76079	20
4724	21
32357	22
60481	23
11309	24
49292	25
5281	26
72222	27
20433	28
13871	29
14687	30
2134	31
66989	32
65945	33
48362	34
13856	35
64660	36
74375	37
25291	38
25550	39
7545	40
13082	41
64099	42
109	43
2943	44
18671	45
263	46
69358	47
23722	48
8196	49
51018	50
9295	51
72340	52
66247	53
71070	54
36334	55
6019	56
40712	57
36530	58
62927	59
9839	60
41325	61
68377	62
4552	63
13230	64
1620	65
423	66
62196	67
22529	68
40292	69
2456	70
3193	71
1253	72
53356	73
1606	74
34220	75
33883	76
39017	77
15395	78
12899	79
9133	80
58328	81
52132	82
54409	83
30294	84
19350	85
22276	86
1285	87
22222	88
9960	89
60182	90
68249	91
24403	92
48277	93
39868	94
46780	95
47397	96
1066	97
27562	98
56403	99
52779	100
13835	101
50239	102
48819	103
2857	104
6851	105
68234	106
52606	107
31406	108
16099	109
43502	110
10021	111
13592	112
31385	113
112	114
38475	115
39341	116
21063	117
61940	118
25007	119
25350	120
38285	121
25974	122
46269	123
58336	124
19358	125
20796	126
3658	127
20787	128
14609	129
22304	130
59812	131
64214	132
23852	133
11251	134
48815	135
50229	136
1439	137
23308	138
48021	139
2669	140
35018	141
51316	142
3168	143
2334	144
11428	145
67736	146
60380	147
43840	148
269	149
6522	150
5283	151
30280	152
55490	153
24444	154
5979	155
1439	156
19846	157
62059	158
50761	159
14532	160
63512	161
33193	162
13998	163
2862	164
27729	165
4061	166
22105	167
8607	168
12920	169
45186	170
18680	171
14084	172
317	173
45092	174
67729	175
6245	176
3520	177
12244	178
7491	179
50217	180
37358	181
60529	182
49242	183
5177	184
14398	185
12753	186
6538	187
71558	188
193	189
11762	190
65688	191
15802	192
2017	193
57486	194
66897	195
47114	196
43445	197
10079	198
58511	199
46331	200
61351	201
46634	202
38071	203
44426	204
70434	205
68552	206
60074	207
14053	208
62962	209
3546	210
9835	211
44454	212
75714	213
17133	214
45432	215
12181	216
72826	217
1474	218
452	219
61304	220
72237	221
716	222
51736	223
19413	224
7334	225
56579	226
17469	227
35054	228
986	229
60070	230
1795	231
249	232
70594	233
64820	234
48609	235
1472	236
53714	237
26340	238
35527	239
14503	240
291	241
67231	242
12210	243
68938	244
42242	245
3646	246
35006	247
47885	248
55791	249
601	250
36024	251
20270	252
42017	253
17732	254
48629	255
57171	256
12786	257
53226	258
40219	259
42453	260
4027	261
8485	262
55093	263
4275	264
70957	265
56276	266
58359	267
57813	268
5545	269
43737	270
18614	271
58523	272
52497	273
3547	274
71332	275
2529	276
8720	277
43383	278
33029	279
64781	280
65093	281
5930	282
53053	283
5993	284
12472	285
21495	286
17265	287
2735	288
44601	289
24868	290
48754	291
9336	292
6330	293
11293	294
15545	295
48783	296
34570	297
75031	298
4392	299
14293	300
23252	301
43858	302
22728	303
72558	304
64	305
47819	306
75862	307
15546	308
45882	309
72090	310
36876	311
65534	312
51511	313
25656	314
8990	315
51299	316
22960	317
71965	318
20254	319
58560	320
10271	321
37625	322
68322	323
27289	324
14899	325
72322	326
58823	327
15621	328
65481	329
44656	330
12815	331
13209	332
16511	333
3972	334
66962	335
2528	336
25456	337
76148	338
18718	339
12221	340
51548	341
11772	342
41499	343
41595	344
74925	345
17218	346
39552	347
76945	348
75145	349
39875	350
40622	351
11657	352
8622	353
31294	354
42989	355
18326	356
58257	357
6266	358
29336	359
23973	360
2540	361
19269	362
10107	363
5450	364
58738	365
9737	366
54325	367
2280	368
55096	369
47110	370
17555	371
9071	372
68567	373
12086	374
2376	375
30276	376
9162	377
13083	378
63559	379
41422	380
64450	381
54818	382
61499	383
16840	384
14021	385
71114	386
43014	387
68729	388
57881	389
67036	390
42350	391
25758	392
29881	393
9302	394
52893	395
60539	396
14975	397
34973	398
44567	399
41745	400
41426	401
46129	402
50450	403
24972	404
4907	405
31245	406
8049	407
20030	408
298	409
8429	410
7228	411
2015	412
21889	413
1759	414
68472	415
3113	416
77466	417
6375	418
54989	419
40567	420
18628	421
55080	422
31376	423
13444	424
42991	425
13876	426
16885	427
27926	428
60730	429
20703	430
38127	431
66360	432
2321	433
50622	434
14358	435
47242	436
43864	437
54978	438
76702	439
9699	440
42289	441
75751	442
55060	443
63824	444
55505	445
46725	446
51179	447
57756	448
3430	449
39616	450
607	451
58881	452
28011	453
76238	454
17678	455
2805	456
47413	457
68771	458
609	459
388	460
45171	461
65447	462
10324	463
40368	464
2	465
74155	466
2973	467
45405	468
52233	469
3363	470
19418	471
148	472
931	473
23227	474
58006	475
38620	476
1838	477
28390	478
62061	479
44424	480
1197	481
24024	482
26818	483
2541	484
39505	485
55383	486
77220	487
55247	488
8221	489
559	490
74730	491
51400	492
14121	493
373	494
2014	495
51811	496
16283	497
13168	498
368	499
75377	500
71741	501
8710	502
42086	503
13771	504
6622	505
36257	506
36084	507
48639	508
34933	509
1381	510
1901	511
41374	512
15603	513
1128	514
75853	515
25326	516
76802	517
11347	518
76335	519
27280	520
58814	521
32361	522
4799	523
40672	524
47447	525
13211	526
36668	527
61920	528
57135	529
7181	530
26876	531
954	532
8536	533
48807	534
63	535
57913	536
3287	537
2162	538
69826	539
53267	540
9601	541
67948	542
63012	543
10056	544
53060	545
1173	546
4531	547
32798	548
16520	549
26619	550
43589	551
2708	552
68695	553
48984	554
38169	555
45661	556
76199	557
68310	558
47798	559
30462	560
13528	561
2261	562
61880	563
58853	564
19893	565
7027	566
10740	567
69501	568
42632	569
10676	570
6220	571
65938	572
1622	573
37779	574
56143	575
2792	576
4947	577
5544	578
57400	579
1246	580
45400	581
20330	582
60703	583
44544	584
724	585
56350	586
12029	587
19181	588
11229	589
3877	590
27425	591
11057	592
7169	593
2636	594
70524	595
52187	596
49537	597
36879	598
29992	599
41718	600
40157	601
21588	602
42059	603
5298	604
527	605
12819	606
67744	607
45915	608
62060	609
49409	610
19733	611
50040	612
67995	613
559	614
56263	615
64074	616
11709	617
9079	618
9682	619
38550	620
42771	621
35300	622
53926	623
63844	624
50082	625
1771	626
26384	627
2851	628
53968	629
12072	630
4154	631
18419	632
46958	633
2468	634
65512	635
55994	636
70696	637
68663	638
68830	639
29355	640
33983	641
11709	642
15001	643
63467	644
9983	645
74162	646
12060	647
27582	648
41371	649
58390	650
39711	651
8451	652
14152	653
10737	654
74041	655
76506	656
8581	657
32330	658
48128	659
5730	660
33909	661
10200	662
9425	663
45711	664
36978	665
33250	666
41265	667
3388	668
27123	669
47752	670
17857	671
64238	672
29843	673
52635	674
69313	675
42349	676
50430	677
39408	678
43649	679
58134	680
25162	681
6954	682
889	683
44859	684
67969	685
32872	686
50958	687
7574	688
1836	689
76313	690
59106	691
39795	692
10945	693
73421	694
40501	695
10749	696
9259	697
27047	698
5257	699
61617	700
25786	701
12025	702
1650	703
73372	704
15774	705
41776	706
36387	707
15123	708
1591	709
2225	710
38914	711
3487	712
22144	713
34765	714
26755	715
7791	716
1700	717
41840	718
70547	719
56361	720
6024	721
70604	722
900	723
59527	724
9894	725
2608	726
60396	727
32831	728
11687	729
34946	730
15162	731
15206	732
3295	733
43345	734
12995	735
65102	736
41950	737
22559	738
32640	739
24797	740
73297	741
76582	742
59072	743
20582	744
4892	745
42001	746
60065	747
23105	748
56955	749
25095	750
66480	751
4620	752
25621	753
8131	754
67168	755
6860	756
17445	757
