14404	452	3	37.42
3755	1729	17	265.95
12	17751	3	5.85
165	13550	3	27.69
1323	144	4	15.34
4574	102	4	5.42
2292	12	20	23.24
10325	4245	3	48.31
17301	107	6	42.85
2012	933	3	27.51
102	5451	26	153.24
126	24055	3	25.69
9843	14	5	11.14
6800	255	3	26.79
16205	14	3	7.16
15178	12	4	8.52
820	3057	4	41.51
7410	322	3	29.03
101	391	70	47.07
117	42359	3	30.02
2437	143	5	27.19
425	103	66	131.14
274	4797	3	24.98
20406	103	4	21.01
128	396	9	16.6
689	8	11	40.64
12953	6098	4	73
147	1056	3	9.5
339	524	6	34.35
7368	105	3	7.77
10310	110	3	12.69
4293	12	11	14.15
5119	112	14	84.42
3964	140	5	32.16
17847	102	6	34.32
12707	3705	7	130.33
122	832	6	11.82
149	121	60	90.52
2187	117	3	4.52
755	108	16	30.18
106	13849	3	13.65
25163	101	5	30.2
109	26908	5	46.39
17843	12	3	5.85
1950	105	5	5.31
928	103	35	79.8
12	8017	13	41.39
2903	179	3	17.11
116	9134	3	12.9
451	1772	3	22.33
103	2809	5	4.55
158	775	4	13.41
101	2064	15	14.11
102	827	34	68.09
22665	14	3	10.7
12	1446	18	6.78
1781	101	25	38.42
5779	110	5	19.26
7820	106	3	9.33
1172	3715	5	59.97
153	1473	8	47.08
102	486	112	370.46
1997	8282	9	147.8
693	324	8	53.62
101	6001	15	46.92
383	237	3	8.05
103	6811	3	4.88
117	32332	3	25.53
129	1411	12	57.95
211	501	3	8.84
124	737	5	7.55
101	18686	3	8.03
4391	3306	3	40.4
106	9600	3	10.73
13626	101	3	5.52
4028	107	4	9.15
6112	14	8	16.16
490	537	4	23.37
177	4370	4	28.44
771	473	3	17.66
112	2833	5	12.83
167	2141	10	72.94
4761	104	5	11.31
643	1872	4	35.55
24787	8670	3	62.64
1245	2352	4	42.64
1555	734	5	45.89
108	5869	7	30.42
9293	12	8	19.62
11337	103	3	8.35
2996	104	5	7.03
141	2066	16	119.19
85	583	8	29.69
140	4044	12	100.4
254	16495	5	63.92
776	111	97	571.49
4037	12	9	7.55
975	105	14	21.77
7557	861	3	35.83
14625	14	7	29.68
114	4417	6	23.27
495	2029	5	44.77
28288	576	5	86.55
21982	101	4	16.72
116	200	47	67.3
119	1320	4	4.99
19701	101	6	30.59
170	902	4	15.03
85	736	4	11.2
795	15863	3	41.55
9786	12	6	11.69
9278	1071	4	53.85
110	4412	3	6.87
3630	120	4	12.87
1201	11540	6	92.28
102	28220	3	16.18
374	339	3	10.77
125	9142	3	17.15
10801	101	8	26.93
1752	103	15	28.44
2780	14	16	27.94
3802	12	16	28.03
736	105	17	24.21
17649	14	3	7.83
138	1413	3	9
324	2441	4	31.35
4374	118	5	19.25
2097	121	3	5.31
10418	32220	3	66.25
619	35166	3	52.33
7026	8022	8	152.7
196	3110	7	55.54
136	2405	6	31.47
1340	142	6	27.38
20204	101	3	8.96
117	17159	4	27.73
113	1882	4	5.97
617	33805	3	47.82
4619	14	7	8.51
4681	177	4	29.18
16163	102	3	10.92
2474	107	10	30.47
120	6957	4	18.53
3142	118	3	6.74
114	1515	5	7.52
681	503	5	34.02
101	14520	5	15.64
2	307	5	6.25
17143	12	3	5.85
20216	105	3	16.28
3299	12	27	68.33
111	18519	3	18
254	17895	7	100.78
115	1982	16	67.48
547	10832	3	36.12
6302	101	8	15.21
838	1549	5	47.23
263	1279	4	23.9
12	9240	6	10.44
30301	130	3	31.13
102	9402	9	42.62
3528	102	7	12.61
115	7559	14	102.43
1962	1120	4	40.2
1101	3299	3	31.59
6025	1422	8	116.22
101	10462	4	6.91
2299	107	11	33.86
106	2408	5	8.39
13174	101	9	38.71
4244	14	8	10.34
2746	130	5	23.01
106	301	24	17.86
112	5807	5	20.26
5004	130	20	180.87
107	4883	14	74.51
1399	183	5	26.47
12	26181	4	17.15
12	41767	3	16.51
1464	103	25	61.99
322	5703	4	38.63
2482	14	19	34.76
124	6712	5	29.35
17941	12	3	6.59
101	18896	5	19.91
843	450	21	208.48
242	116	51	106.7
10200	29599	3	66.25
1814	5768	7	102.75
101	5731	10	21.6
1207	1156	7	71.87
9616	107	3	10.9
1648	106	22	82.18
215	121	27	32.1
102	2492	10	18.08
3662	14	19	50.32
157	361	7	20.02
9552	140	4	32.28
8311	7831	3	50.7
115	15069	4	24.7
1237	819	5	44.73
316	154	5	9.54
101	3976	11	17.25
103	3046	10	21.91
101	7404	5	6.84
102	4242	13	44.39
8985	1821	4	58.42
337	544	5	27.22
101	17282	6	25.08
2668	102	6	6.58
101	20708	5	22.02
179	4577	16	165.59
392	3319	13	149.16
4994	102	4	5.88
109	9775	4	18.31
126	2849	11	63.18
2312	676	4	37.7
598	18006	5	76.43
12227	101	11	52.18
1136	105	9	9.87
13982	101	5	14.6
6529	103	5	12.14
965	116	16	45.94
115	42845	3	29.26
103	23420	3	14.64
103	1271	32	86.02
102	1403	88	465.48
189	142	7	5.39
1240	2503	5	56.15
5423	110	5	18.4
120	12630	4	25.28
28037	12	3	10.05
793	506	6	44.81
310	4176	8	82.81
104	5624	3	5.05
39054	101	3	18.12
105	5228	3	5.57
14996	12	3	4.68
103	7642	4	9.4
101	6519	11	28.9
104	5921	4	9.18
4439	109	3	6.49
101	972	35	37.36
633	689	3	18.87
159	3733	6	43.98
3788	118	3	7.82
103	3679	4	3.96
180	4358	4	28.75
8925	12	6	10.44
177	5970	3	21.74
524	178	9	40.05
1606	101	21	22.02
937	127	7	19.13
102	23057	4	22.88
869	1473	5	46.98
1832	167	3	13.63
127	2166	5	18.44
182	2623	49	583.79
13318	103	6	29.29
101	18172	3	8.03
2188	112	27	146.66
15359	12	3	5.22
125	1299	8	27.67
129	835	7	19.58
12972	101	3	5.07
102	27013	3	16.18
566	470	4	23.42
7386	5701	9	166.57
136	4443	6	39.49
5453	12	6	4.31
112	1312	12	32.4
106	570	78	329.89
2169	14	28	64.6
16978	12	3	5.85
2845	1331	3	31.74
8758	125	3	16.84
101	30331	3	13.72
183	28386	5	70.18
6429	5896	18	369.23
593	106	22	41.1
101	8374	4	5.1
102	9612	4	11.54
6748	58	3	16.54
13309	111	9	72.06
117	1431	30	152.17
10142	12	4	5.18
115	1708	14	50.81
12	15386	4	9.35
7483	103	7	24.42
3625	12	16	25.81
1933	1337	3	29.39
119	6547	4	17.26
1586	4530	3	35.79
2141	110	5	9.31
15310	14	4	12.08
124	16315	4	31.25
6459	101	7	11.98
227	637	3	10.96
1787	121	8	25.86
534	2062	3	24.38
537	101	370	2098.01
4920	14	5	4.08
4186	804	5	57.48
17958	14	3	8.61
9454	102	3	6.97
4112	12	10	10.28
1045	744	9	86.25
2308	860	4	39.44
199	3549	13	125.24
2659	110	3	4.2
119	1591	15	59.41
121	1871	3	4.75
104	10853	4	14.98
1072	101	90	277.18
28382	14	3	12.2
118	5338	4	15.32
119	3996	7	30.62
8764	1047	3	38.02
116	3138	9	36.93
327	138	15	46.97
170	461	5	14.5
9627	102	3	6.97
115	260	18	11.41
120	1117	6	10.59
613	192	14	83.72
375	58	6	7.22
1432	121	5	9.79
112	6329	4	15.15
4947	104	6	15.91
9623	12	4	4.44
8600	14	4	5.75
8053	29800	4	91.91
10409	12	5	8.51
854	102	13	7.52
475	206	4	13.21
112	5203	3	8.34
1115	132	3	6.36
104	29601	4	32.56
111	3341	5	13.73
6564	120	3	11.73
8964	1364	7	107.17
12928	117	3	16.11
1900	14	17	19.89
174	2928	6	42.12
101	12520	11	55.47
202	120	53	107.27
1219	118	7	14.16
2244	116	3	4.31
839	102	31	57.84
206	3293	10	90.79
294	654	3	13.32
