179	618	3	8.33
5861	129	3	15.94
7331	106	5	26.82
150	3626	14	119.39
1292	12	23	32.74
2498	111	15	78.9
2050	127	7	31.48
1540	709	3	25.87
102	3833	4	5.34
3314	101	4	4.06
285	141	19	48.39
101	2645	16	49.81
4237	109	3	8.92
102	1969	8	10.36
101	1048	27	58.11
113	11398	6	44.48
3093	119	3	8.88
143	11316	3	22.57
384	3358	3	26.42
5633	107	3	10.86
2462	14	14	19.54
2114	122	3	7.22
5925	9	9	68.03
1227	623	3	23.53
147	431	7	15.28
9	2374	5	20.29
3845	246	4	33.27
120	3613	23	183.02
303	173	8	21.95
274	579	20	154.99
5318	101	6	15.98
124	5913	9	67.86
109	11612	3	16.77
245	291	5	14.54
927	103	9	6.7
2967	14	7	4.58
4780	14	9	17.28
725	112	5	4.2
101	1690	9	10.44
103	2591	6	10.56
8715	14	4	7.02
954	4710	4	49.59
158	945	4	13.66
26660	103	4	31.66
5424	114	4	17.85
542	866	3	20.26
105	6562	3	10.59
8	2034	17	107.02
121	120	179	222.92
1131	122	5	10.85
136	13861	3	24.32
2824	14	9	8.34
520	2612	8	88.72
101	21418	3	15.1
770	106	6	5.97
323	367	6	28.42
322	235	4	10.19
167	537	25	151.85
135	589	11	34.6
638	1014	5	42.52
110	495	22	53.09
946	12	61	162.52
639	7085	10	148.3
1633	431	3	22.72
5790	14	11	31.02
264	288	3	6.67
1790	112	3	4.6
1997	103	5	5.15
115	6565	4	19.78
5543	516	3	32.14
565	122	5	4.34
368	367	3	11.36
2633	114	3	6.96
146	858	3	6.11
2212	139	4	16.19
746	12	17	3.86
142	3397	5	27.49
443	3214	6	63.29
535	213	14	83.83
1941	112	5	12.89
129	29605	3	33.88
107	1311	7	15.69
1557	392	9	85.27
984	127	4	7.95
379	150	5	7.35
1424	108	5	9.06
3287	102	4	4.19
668	135	6	14.01
1660	124	10	47.08
113	1513	3	3.97
202	353	3	5.86
141	423	5	6.17
3299	14	7	5.75
1249	103	21	56.09
6338	110	4	18.39
16632	385	4	55.13
119	2640	6	23.89
400	554	3	14.9
2087	124	6	25.06
107	2274	14	65.9
108	2637	3	6.06
133	1134	3	6.41
7613	456	3	33.99
3138	14	13	22.7
17333	9	4	36.67
2465	8	4	14.87
3936	357	3	26.94
103	24310	4	31.66
4905	14	7	10.57
18958	12	3	10.52
545	255	4	16.66
140	15722	3	25.55
101	1112	10	7.05
101	1996	17	44.18
127	374	7	7.34
247	2034	3	19.03
105	2254	11	40.97
120	2653	6	24.75
244	202	5	8.98
9673	101	3	8.22
1638	12	9	3.92
28948	9	3	33.22
1507	367	7	61.06
461	16	10	14.63
107	10040	4	23.31
7812	1634	3	42.72
147	194	15	20.87
9	103	537	776.02
4479	14	8	12.63
5084	8	14	115.98
183	1386	3	13.66
3155	104	3	3.86
28038	14	3	12.99
102	5888	3	4.99
547	108	7	4.75
14998	14	3	7.36
1943	122	3	6.74
153	22637	4	44.92
1082	420	3	19.83
102	5657	5	12.66
12	4401	7	11.62
103	2091	5	5.54
12	971	16	7.22
284	229	6	17.4
936	124	6	15.41
123	7900	4	25.35
85	108	61	26.12
1162	106	5	7.11
210	791	5	24.05
917	113	6	9.5
106	571	32	104
164	143	59	149.37
139	2581	7	38.54
2874	134	4	17.93
5491	17894	5	106.24
1575	187	3	14.64
119	4528	5	24.31
29087	31118	3	85.33
130	13376	3	22.57
841	163	10	50.87
116	1675	5	12.6
464	307	4	17.85
104	9580	6	32.01
164	924	3	9
162	170	21	43.55
255	296	4	10.85
24771	103	4	31.66
568	195	3	8.52
164	4386	3	18.65
538	12	24	4.37
612	110	14	28.57
22796	14	3	10.88
111	2262	3	5.69
1345	935	6	62.66
4924	104	3	6.4
118	1589	3	5.06
2244	1195	11	147
526	327	9	58.33
140	5325	8	60.88
4584	114	7	36.51
10855	122	4	27.77
2120	112	3	5.51
119	6114	3	13.46
113	2361	9	37.3
115	3136	3	8.05
140	3574	8	52.88
677	143	3	4.17
143	1854	4	15.31
229	18812	3	35.07
119	1115	12	43.07
6131	424	6	72.16
346	167	4	6.46
2444	114	4	10.77
112	4219	9	49.26
107	1769	6	15.1
2	381	29	65.79
1242	124	4	9.55
112	2761	5	16.37
1521	123	3	6.5
1212	114	9	25.7
12689	14	3	6.6
227	989	7	43.42
596	159	5	14.3
1898	101	8	9.36
102	13777	3	10.84
268	703	3	12.97
1701	275	13	121.91
173	207	70	393.5
101	14635	4	18.09
327	1857	5	40.5
5920	1171	3	38.38
118	156	32	10.96
16668	12	6	31.48
116	5955	5	26.32
132	1244	3	6.8
3226	122	20	146.81
7585	11853	7	151.98
5366	113	13	91.87
106	2130	4	8.35
2297	362	4	33.65
2325	374	4	33.98
9267	698	4	53.77
857	1296	3	26.27
7182	14	12	45.3
10	1873	63	1094.56
132	721	14	55.61
162	1604	3	12.16
198	1510	3	15.08
107	1794	3	4.07
9172	103	3	9.62
108	3642	3	8.02
323	102	29	7.31
133	6635	3	17.47
7477	4956	3	49.82
979	116	4	4.75
234	527	3	9.6
203	2372	7	54.08
113	355	17	23.67
614	159	3	6.08
649	132	4	6.1
328	2983	5	46.12
1930	292	4	29.72
8038	164	3	23.44
3110	507	3	28.06
329	183	3	4.42
328	578	5	27.77
113	711	7	9.35
200	1610	4	22.98
9900	12	3	5.44
1042	132	3	5.68
191	664	21	146.11
612	128	7	14.15
138	3629	4	20.4
1374	111	4	6.2
150	220	109	610.74
151	352	32	152.29
103	4657	4	8.86
128	1005	4	8.13
101	1951	14	30.43
278	101	173	443.66
1682	116	3	4.91
103	342	28	17.69
2425	12	29	93.43
104	6673	8	39.77
5588	168	4	30.53
21116	14	3	10.88
121	347	47	172.84
19287	14	3	9.4
397	101	21	4.23
101	20253	4	24.01
85	129	21	4.47
149	511	4	6.74
151	1233	4	14.36
1197	116	10	31.72
1604	137	4	13.54
101	37040	3	21.72
103	22705	3	17.09
660	1052	4	32.9
3153	161	9	69
101	2912	11	27.79
1915	14	13	11.21
115	10301	4	24.83
102	5678	5	12.66
1528	116	3	4.48
104	5583	4	11.53
12	5119	10	27.05
130	939	7	21.76
101	505	19	7.26
17706	12	4	17.3
12	139	358	77.76
102	1365	11	13.47
792	104	9	6.6
246	331	3	7.08
486	833	3	19.32
107	10795	4	24.15
197	12633	4	43.69
812	101	24	35.57
628	439	3	16.54
192	846	4	16.91
106	1473	6	12.91
138	1387	3	7.86
165	14	393	356.21
411	315	3	10.95
144	140	117	315.53
2146	177	3	15.94
114	2896	4	12.19
2950	16	5	19.67
103	10719	3	10.6
1033	253	4	22.07
1446	217	3	15.68
13604	164	5	52.39
591	178	3	7.85
4322	103	3	4.65
115	889	4	3.89
1223	107	4	4.75
113	153	41	12.19
115	2869	7	28.98
1790	126	4	12.44
102	12664	4	17.21
14986	885	3	44.06
120	8947	7	53.9
109	7958	5	28.42
770	131	3	3.91
798	116	5	5.98
3257	106	4	11.66
108	1376	7	16.47
139	2102	3	10.24
674	253	3	12.13
342	486	3	12.89
409	159	4	6.75
229	811	22	179.03
1308	117	3	4.13
192	3850	3	20.58
704	109	9	13.21
111	1566	6	14.71
1178	246	18	159.68
6868	14	4	4.97
164	388	18	79.3
117	6906	3	14.2
8483	103	3	9.2
7077	111	3	13.13
14285	15085	3	64.16
102	15954	3	12.63
142	233	20	38.82
112	34234	3	29.6
115	1571	3	4.27
296	116	19	25.27
778	310	4	22.66
12	13106	4	12.85
119	242	71	225.31
16	358	19	37.81
113	1538	4	7.2
118	606	10	19.2
202	378	3	6.27
3391	122	5	21.67
19640	14	3	9.4
237	2018	9	75.52
12	8793	5	12.77
236	5584	3	25.06
7113	14	7	16.91
102	12081	4	16.17
112	1907	14	63.79
226	2887	4	29.48
39	1593	3	12.75
138	1088	41	302.59
3021	476	3	27.4
8107	104	4	15.54
503	253	6	28.18
107	6315	5	24.77
407	131	5	4.73
148	336	20	71.54
152	1198	4	14.24
149	1075	3	7.98
120	1153	3	3.89
390	9	11	19.88
6651	126	16	154.67
8510	12	5	12.77
4066	103	3	4.23
220	511	7	32.2
247	164	5	4.63
103	3267	4	5.96
1615	172	3	13.75
154	289	9	18.2
2706	106	3	6.12
993	104	7	5.07
546	241	21	152.88
101	4288	8	22.24
3065	110	6	22.45
350	117	8	4.74
249	134	25	59.47
1717	14	14	11.49
187	414	14	68.83
695	101	30	45.91
105	1574	5	7.93
1027	21029	3	48.8
15934	17926	3	67.45
392	214	3	6.97
362	114	35	95.87
4608	158	5	36.33
1538	411	3	21.93
182	261	6	11.72
124	331	339	2916.08
8	2308	19	129.77
305	123	12	15.78
747	220	3	11.52
556	151	3	4.35
111	10822	5	34.04
153	176	22	42.13
9	1251	6	18.97
1230	14	23	24.05
102	4718	10	35.4
4504	12	7	11.62
1531	111	4	6.86
102	7223	6	21.68
103	2632	5	7.41
1807	121	3	6.25
102	2238	12	26.5
105	892	12	24.74
102	532	17	6.22
59	179	12	3.89
825	117	5	6.94
186	190	5	4.34
104	565	180	1054
