19350	1
66489	2
13926	3
72415	4
8879	5
3289	6
93366	7
24417	8
14299	9
80215	10
43355	11
89326	12
50839	13
78813	14
51079	15
34994	16
53923	17
17048	18
43305	19
44347	20
41825	21
3542	22
33588	23
36485	24
71249	25
91651	26
38800	27
34544	28
29197	29
59056	30
59970	31
23354	32
48050	33
82418	34
375	35
89245	36
78248	37
50510	38
3346	39
177	40
37614	41
36751	42
4620	43
31993	44
91837	45
51483	46
25307	47
15569	48
11879	49
16731	50
1838	51
20959	52
52971	53
88312	54
49777	55
34888	56
32757	57
59608	58
92150	59
19288	60
83725	61
19874	62
31969	63
48472	64
64976	65
12786	66
19364	67
5293	68
10462	69
19666	70
61343	71
64729	72
66470	73
78550	74
28518	75
51182	76
31894	77
94505	78
71775	79
47172	80
83326	81
59787	82
13325	83
3709	84
60910	85
30416	86
3162	87
74088	88
81993	89
1654	90
68045	91
20165	92
44253	93
58825	94
90433	95
28527	96
34024	97
27244	98
70576	99
36760	100
22717	101
36359	102
44987	103
72268	104
17547	105
29771	106
38925	107
23466	108
23157	109
53593	110
50375	111
21823	112
5438	113
44798	114
17169	115
59548	116
7931	117
14955	118
93297	119
20300	120
74907	121
77210	122
56042	123
45370	124
10620	125
33256	126
8899	127
26891	128
53378	129
36029	130
1272	131
4099	132
482	133
27187	134
58240	135
88796	136
46405	137
33071	138
39694	139
45572	140
2888	141
85602	142
80711	143
19777	144
73165	145
83819	146
71966	147
56387	148
27036	149
83437	150
75912	151
36657	152
7999	153
82613	154
12541	155
10372	156
20614	157
3529	158
34294	159
73099	160
7921	161
78989	162
75260	163
70037	164
59537	165
26369	166
40969	167
70737	168
18044	169
53279	170
3886	171
57005	172
41788	173
61386	174
48500	175
57479	176
9708	177
10124	178
41717	179
6470	180
94529	181
63039	182
20532	183
4122	184
15813	185
88065	186
69670	187
31155	188
83090	189
61073	190
40756	191
50212	192
1785	193
53497	194
86667	195
66014	196
43966	197
6553	198
46100	199
66056	200
12834	201
44439	202
74401	203
70504	204
29503	205
70008	206
49335	207
27825	208
14925	209
61842	210
66997	211
44868	212
25840	213
81683	214
35531	215
2352	216
15319	217
56483	218
28672	219
75950	220
36009	221
34361	222
82523	223
44592	224
2832	225
55868	226
23125	227
78681	228
56715	229
84636	230
63611	231
23371	232
2210	233
73629	234
19739	235
84945	236
20385	237
83352	238
33335	239
5352	240
73238	241
22446	242
54463	243
20568	244
32532	245
29678	246
53176	247
21653	248
2040	249
69483	250
29099	251
61105	252
20063	253
23888	254
93179	255
55554	256
54805	257
44375	258
75141	259
70149	260
93148	261
21859	262
26182	263
82837	264
22605	265
94671	266
22087	267
44816	268
4053	269
49613	270
46268	271
5780	272
35399	273
60737	274
78474	275
28023	276
62482	277
10904	278
64496	279
43337	280
56781	281
18704	282
40021	283
38529	284
54031	285
2924	286
33854	287
60306	288
8943	289
32637	290
16183	291
78406	292
70176	293
49277	294
49659	295
68706	296
8349	297
35541	298
77705	299
78473	300
16902	301
55068	302
61190	303
68963	304
61961	305
67095	306
20986	307
81170	308
20470	309
59899	310
28631	311
8209	312
70427	313
72863	314
48464	315
5734	316
38889	317
91234	318
2042	319
72205	320
44140	321
87682	322
78225	323
77283	324
72179	325
8908	326
68503	327
19760	328
91963	329
85996	330
43528	331
89976	332
214	333
23727	334
63035	335
55255	336
80176	337
73630	338
20155	339
12996	340
2261	341
18334	342
32736	343
56660	344
56760	345
85717	346
13204	347
37346	348
6667	349
38663	350
8976	351
60469	352
16230	353
53274	354
33223	355
15082	356
13077	357
13279	358
11019	359
14481	360
6917	361
2916	362
93662	363
14152	364
73022	365
11654	366
33099	367
26094	368
65634	369
61568	370
85178	371
34840	372
71371	373
74400	374
34707	375
40511	376
83845	377
43362	378
43498	379
349	380
62552	381
9752	382
13284	383
1375	384
85004	385
9577	386
21187	387
47873	388
87481	389
56988	390
31655	391
3939	392
9910	393
8939	394
9885	395
58751	396
18564	397
26754	398
34957	399
30829	400
50042	401
37557	402
40322	403
87397	404
32870	405
31745	406
93329	407
82346	408
48939	409
76636	410
1773	411
21207	412
74763	413
79623	414
92432	415
71293	416
56473	417
58221	418
53757	419
60138	420
69690	421
31032	422
41895	423
63796	424
46983	425
73021	426
38977	427
59000	428
68175	429
44260	430
80570	431
59339	432
64333	433
85905	434
84165	435
67309	436
47327	437
28361	438
42171	439
2030	440
24812	441
85633	442
9851	443
80784	444
77731	445
7322	446
13848	447
35254	448
45548	449
68865	450
24165	451
86984	452
22988	453
59668	454
4178	455
70887	456
25482	457
43549	458
79544	459
75509	460
8143	461
61079	462
79128	463
34932	464
11319	465
85387	466
27622	467
30754	468
18384	469
43514	470
56770	471
43271	472
46095	473
87472	474
90133	475
90452	476
24136	477
4094	478
5257	479
28173	480
71549	481
3911	482
67043	483
87067	484
21053	485
46550	486
61790	487
72507	488
77152	489
9916	490
68183	491
5690	492
1863	493
17001	494
37851	495
393	496
11948	497
3480	498
34261	499
13611	500
10652	501
56958	502
28675	503
28206	504
71941	505
50617	506
36771	507
14007	508
48689	509
7089	510
51536	511
88555	512
10564	513
69635	514
58492	515
8936	516
87008	517
27019	518
33277	519
64443	520
33020	521
86659	522
84218	523
71271	524
88400	525
72485	526
21830	527
77219	528
34043	529
28929	530
81711	531
61450	532
27957	533
26555	534
62766	535
36213	536
19829	537
16005	538
14511	539
19359	540
42473	541
53371	542
83073	543
48687	544
5865	545
31545	546
28303	547
66221	548
3087	549
57558	550
82394	551
47575	552
91245	553
545	554
50110	555
13593	556
14738	557
38060	558
63776	559
42232	560
30470	561
22845	562
35722	563
5487	564
89357	565
49029	566
33229	567
88767	568
4685	569
41467	570
54973	571
39231	572
73758	573
53893	574
45697	575
60424	576
12117	577
66260	578
69084	579
49618	580
40671	581
44377	582
87089	583
14017	584
40408	585
76868	586
15349	587
78992	588
16538	589
39712	590
38676	591
4327	592
7808	593
89210	594
90010	595
20834	596
78137	597
64986	598
3399	599
87372	600
82825	601
57405	602
20794	603
72683	604
9143	605
14861	606
18716	607
83001	608
18663	609
874	610
63505	611
46117	612
69493	613
716	614
37586	615
10907	616
9	617
46883	618
35277	619
72753	620
81062	621
79741	622
75272	623
51503	624
72943	625
5664	626
19426	627
39157	628
87817	629
70710	630
82183	631
14298	632
63335	633
4615	634
45184	635
57919	636
49468	637
1705	638
89775	639
15871	640
7413	641
43809	642
74303	643
2882	644
71281	645
76871	646
58085	647
22644	648
55757	649
89375	650
90609	651
64365	652
17269	653
24482	654
14739	655
27381	656
57289	657
84579	658
52264	659
43321	660
42216	661
17609	662
77039	663
63627	664
11432	665
94140	666
65437	667
65967	668
1891	669
38356	670
5887	671
57456	672
5484	673
51066	674
29279	675
65223	676
64028	677
69536	678
34074	679
7018	680
70663	681
21125	682
90308	683
14141	684
84877	685
23438	686
73539	687
65274	688
82225	689
68788	690
14054	691
30838	692
30774	693
20492	694
92202	695
90975	696
14733	697
31585	698
87265	699
67252	700
47232	701
73922	702
36465	703
56800	704
19672	705
36811	706
3511	707
22530	708
52922	709
45181	710
86313	711
112	712
6517	713
58618	714
55800	715
84343	716
62686	717
83092	718
11376	719
42002	720
85655	721
6525	722
78236	723
87590	724
83523	725
26964	726
23261	727
27965	728
60073	729
87079	730
11259	731
22379	732
47775	733
7051	734
36007	735
41506	736
53468	737
6146	738
717	739
19600	740
9293	741
21185	742
70219	743
56559	744
36702	745
31010	746
41249	747
74276	748
71708	749
57792	750
87804	751
34232	752
24826	753
78674	754
78350	755
53314	756
25537	757
24573	758
3091	759
1381	760
74244	761
7363	762
64978	763
26648	764
77119	765
34453	766
77479	767
10613	768
16586	769
30013	770
2279	771
6674	772
84419	773
64339	774
92250	775
20316	776
46022	777
4122	778
30242	779
5351	780
93019	781
13246	782
8136	783
94422	784
19431	785
81340	786
85408	787
55274	788
51048	789
38944	790
28458	791
8373	792
57020	793
70751	794
87927	795
71722	796
11951	797
53587	798
81643	799
27652	800
26293	801
91720	802
29233	803
91705	804
76847	805
44531	806
58154	807
4867	808
15655	809
68168	810
9875	811
61431	812
20136	813
47540	814
70593	815
56946	816
14280	817
92248	818
3234	819
72730	820
21620	821
513	822
39518	823
27779	824
57235	825
20488	826
39673	827
83833	828
11418	829
27379	830
21665	831
13310	832
985	833
54918	834
24557	835
41257	836
49997	837
3829	838
91887	839
76975	840
24594	841
34714	842
69007	843
76621	844
42661	845
17593	846
31785	847
12391	848
58541	849
5853	850
10801	851
44217	852
16521	853
85253	854
21200	855
91626	856
21724	857
39217	858
12698	859
75847	860
15524	861
56763	862
2476	863
47760	864
32833	865
69637	866
45981	867
36092	868
22836	869
89852	870
42251	871
84590	872
70935	873
50302	874
29569	875
20909	876
47951	877
45348	878
3982	879
1362	880
68093	881
78542	882
38505	883
10741	884
14059	885
2708	886
3417	887
38407	888
33468	889
2677	890
58440	891
29152	892
13817	893
69725	894
40577	895
52619	896
35934	897
74530	898
93399	899
17766	900
80145	901
22105	902
52887	903
37512	904
37156	905
11584	906
72758	907
56823	908
22525	909
83606	910
6125	911
56000	912
88525	913
30099	914
49477	915
19376	916
52223	917
44618	918
83792	919
39947	920
2237	921
85099	922
89237	923
37671	924
75772	925
65989	926
87032	927
9585	928
64515	929
66212	930
79504	931
532	932
1644	933
1610	934
60263	935
24034	936
84363	937
85072	938
82017	939
65027	940
59053	941
75896	942
26233	943
46485	944
4059	945
37509	946
74465	947
85643	948
84474	949
44777	950
51326	951
56931	952
91504	953
9636	954
78761	955
64243	956
9873	957
52587	958
64792	959
63589	960
18178	961
41873	962
60404	963
45330	964
75207	965
65538	966
17747	967
5276	968
80250	969
35211	970
37678	971
2975	972
10963	973
31175	974
21998	975
54549	976
17555	977
46805	978
20182	979
13205	980
7966	981
55040	982
44747	983
56243	984
62619	985
69343	986
52512	987
70017	988
54948	989
55908	990
19264	991
45271	992
47738	993
6465	994
78995	995
84599	996
22536	997
11534	998
39949	999
15402	1000
3758	1001
10713	1002
67868	1003
55649	1004
77463	1005
38736	1006
50948	1007
22337	1008
53915	1009
77343	1010
36783	1011
1548	1012
33457	1013
17495	1014
6409	1015
42730	1016
53717	1017
94483	1018
45419	1019
79250	1020
59728	1021
51013	1022
92659	1023
51033	1024
66324	1025
79611	1026
94175	1027
91953	1028
63237	1029
24159	1030
88705	1031
14369	1032
76699	1033
13647	1034
74316	1035
40096	1036
520	1037
94262	1038
94159	1039
51424	1040
86701	1041
5008	1042
62664	1043
26684	1044
73463	1045
66759	1046
41495	1047
68641	1048
29672	1049
61724	1050
8101	1051
48430	1052
82043	1053
91663	1054
12451	1055
54474	1056
83798	1057
79131	1058
28419	1059
8049	1060
48069	1061
11415	1062
62049	1063
64016	1064
76223	1065
3898	1066
15048	1067
87134	1068
5835	1069
77225	1070
43544	1071
4979	1072
57997	1073
10378	1074
38678	1075
1493	1076
69676	1077
93094	1078
1319	1079
1406	1080
13764	1081
12152	1082
86883	1083
77477	1084
64825	1085
74197	1086
49546	1087
68095	1088
10468	1089
77439	1090
64601	1091
40013	1092
33372	1093
89340	1094
26939	1095
48099	1096
43487	1097
54335	1098
72104	1099
92437	1100
17018	1101
41422	1102
79712	1103
51995	1104
85692	1105
4686	1106
93405	1107
91852	1108
8105	1109
31520	1110
52308	1111
30410	1112
44783	1113
30637	1114
32149	1115
48591	1116
28773	1117
16056	1118
84622	1119
800	1120
83602	1121
68530	1122
8716	1123
6730	1124
48877	1125
70914	1126
66403	1127
38479	1128
91165	1129
41331	1130
24474	1131
1529	1132
93969	1133
94527	1134
86765	1135
51249	1136
41004	1137
38197	1138
52941	1139
2060	1140
70471	1141
90113	1142
69060	1143
3333	1144
82681	1145
19942	1146
24944	1147
37758	1148
94439	1149
82833	1150
82813	1151
93225	1152
33714	1153
36944	1154
2026	1155
38557	1156
78302	1157
53704	1158
39375	1159
71445	1160
88098	1161
94015	1162
38699	1163
79578	1164
48505	1165
84927	1166
70764	1167
55424	1168
83304	1169
49336	1170
54595	1171
37016	1172
38317	1173
46753	1174
22712	1175
