2152	672	3	27.95
8	19844	3	29.24
8208	10655	7	145.43
7086	9122	7	137.98
1475	106	35	147.21
27257	410	3	45.55
2292	12	18	26.97
104	3588	6	13.13
178	19331	3	33.57
3893	3091	5	73.02
104	1230	35	127.84
116	12018	3	19.23
101	4265	10	22.06
146	11812	6	62.16
451	112	9	7.45
2397	153	5	30.98
5564	453	7	87.16
16884	2608	3	50.61
254	7903	4	41.68
9845	101	4	9.14
4275	102	5	7.87
1239	106	6	4.26
1750	689	13	156.33
634	1	9	25.64
103	1510	38	145.04
28173	108	3	19.95
119	5725	3	16.34
998	135	4	13.71
152	1220	4	17.8
689	1237	7	70.22
101	19717	3	11.15
110	8767	4	18.84
9343	101	9	36.3
1954	14	10	5.69
2982	102	14	39.69
2188	1290	3	31.84
101	17353	3	9.99
12643	103	3	9.8
1773	106	10	20.09
755	107	10	7.76
101	5662	20	95.27
16822	101	3	9.05
1950	105	6	7.34
1193	9425	3	41.2
101	7275	8	24.41
6836	103	11	50.52
102	2933	26	109.45
217	1059	3	14.94
146	15379	3	27.94
1781	14	13	10.56
2799	102	5	4.5
101	3402	8	11.03
7822	106	3	8.24
103	123	117	5.23
336	24271	3	41.61
103	5071	15	68.11
101	8116	4	7.31
384	994	6	47.82
1978	106	6	7.92
151	961	3	10.22
11808	14	3	5.32
12679	107	3	11.75
2827	12	8	4.64
1990	110	8	22.92
2279	4590	3	39.74
109	11026	3	13.61
112	10406	4	21.37
33810	107	3	24.36
772	106	19	33.27
110	495	21	45.12
107	1421	9	13.64
110	4691	5	18.3
9294	12	4	6.09
947	14	19	10.04
102	14617	3	10.37
105	14989	4	19.74
26319	11393	3	67.42
237	384	3	9.77
14712	104	4	19.46
101	9840	4	9.14
434	262	5	24.38
116	6436	3	14.75
9314	102	3	6.78
101	11480	4	11.01
169	134	31	82.85
748	14	42	56.63
113	21890	3	21.34
1588	115	3	5.54
573	113	8	10.24
21810	5017	3	57.18
10803	14	4	8.73
107	4056	7	20.55
262	1033	3	16.71
326	332	14	95.36
106	1452	26	91.32
108	2072	35	175.69
6068	503	4	46.23
106	4224	6	16.17
1077	117	8	27.13
17870	1345	4	66.88
9267	101	3	4.85
110	3627	4	10.77
104	29321	3	19.26
626	13362	3	40.67
131	1848	25	208.37
6873	168	4	33.53
138	674	4	11.21
110	1125	8	15.22
14600	6224	3	55.61
103	9933	7	31.7
12348	5626	3	53.45
22502	105	4	26.95
2599	1132	60	1125.38
298	2778	6	56.21
4286	2	24	145.11
174	224	4	5.09
464	14	28	5.49
495	2459	3	26.83
4486	433	3	29.69
1003	85	6	29.88
112	21096	4	30.35
4246	101	9	18
7322	103	3	5.96
106	303	39	46.69
107	1058	8	7.29
110	1979	7	18.15
111	1615	5	8.93
2	4885	5	13.45
103	24698	4	24.78
3503	12	14	25.39
8420	102	3	6.12
105	37063	3	23.94
4163	101	21	80.74
322	10214	4	47.35
13825	14	3	6.39
118	254	9	9.6
125	4247	3	15.78
5904	104	3	5.81
160	2314	11	86.85
156	3926	19	196.51
316	128	5	7.09
216	1	10	6.62
1300	168	5	26.31
255	587	4	20.02
2640	12	8	4
1712	142	3	12.13
7801	32568	3	68.84
12	3575	11	15.46
16492	101	3	9.05
6226	8063	4	70.04
310	900	4	25.55
4775	1055	9	128.83
101	19397	3	11.15
9672	101	7	24.77
121	419	10	26.64
1640	14	14	11.21
2087	106	24	98.22
10494	112	6	37.94
8064	14	5	9.35
107	12626	9	62.72
461	7560	4	47.89
6472	112	6	30.25
551	112	9	10.03
2	10773	4	16.7
4481	12	10	16.68
1985	113	5	12.59
3158	104	8	20.02
9135	12	5	9.75
156	917	25	191.2
128	1309	4	14.9
108	30095	4	32.56
104	4172	16	73.61
4274	274	9	98.43
103	3513	26	128.16
125	7257	4	28.66
10328	115	5	34.58
102	8135	3	5.82
7543	14	4	5.49
4477	102	5	8.32
1566	106	8	11.53
452	265	4	18.31
9398	155	4	35.54
