36803	121	3	31.46
150	397	4	5.99
187	219	18	63.13
9249	12	4	5.93
3333	104	5	7.25
126	2649	16	100.72
2311	102	9	11.19
107	8850	9	49.91
8406	20273	4	85.77
108	10588	6	32.63
2078	39	3	4.96
252	1264	15	124.7
2319	145	3	12.62
4235	109	4	9.54
2357	183	3	15.99
159	224	12	27.62
101	670	48	39.48
130	5479	5	28.21
547	301	13	87.16
3064	129	5	21.64
159	4963	8	68.44
103	5565	18	93.7
102	7546	4	8.9
7636	105	6	23.31
117	10157	5	31.37
3508	107	5	9.67
5972	115	4	16.24
105	5468	3	5.17
102	7825	5	13.75
251	972	5	27.73
226	108	52	47.68
2255	112	5	10.29
15574	5374	3	54.86
7676	111	4	17.22
113	9313	3	13.12
964	1111	10	103.89
106	8453	3	8.26
2464	12	10	5.44
1446	105	10	12.92
24664	101	5	29.7
148	430	11	37.38
112	13904	3	15.9
7365	105	3	7.19
5316	14	7	10.72
106	9879	4	14.68
1952	101	56	185.92
2625	121	9	39.09
3642	1294	3	33.16
517	163	45	322.54
102	21762	5	31.07
2381	1076	6	67.4
1772	106	18	49.26
12643	103	4	16.18
106	13850	3	11.97
818	17421	7	119.83
5833	104	3	5.02
102	6403	11	42.6
3986	14	6	4.64
128	6793	3	15.12
103	2807	17	55.35
105	2559	5	5.97
4778	12	10	16.97
5805	14	7	12.2
224	1583	3	15.44
13644	101	6	21.01
318	339	4	13.99
1744	111	6	11.27
3571	7139	7	118.54
129	728	10	26.99
302	13137	6	78.71
161	9	25	24.41
102	824	61	169.34
8714	12	7	17.38
132	1682	6	21.93
130	207	26	42.01
103	124	742	1012.49
105	853	22	38.3
101	5999	7	10.99
102	4695	34	210.61
218	900	4	18.06
149	1453	11	65.82
153	958	3	8.35
6823	113	9	53.24
125	7991	14	127.51
487	1455	3	20.79
106	11586	4	16.38
3828	112	3	6.54
229	648	8	42.4
135	214	32	83
106	1652	44	197.28
12010	120	5	35
263	7002	4	38.73
112	6568	8	43.25
20105	27227	4	105.78
10314	105	3	9.56
9293	12	6	13.6
139	16977	6	65.85
116	856	27	100.53
4763	14	7	9.17
117	2965	3	6.78
114	2603	3	4.85
3013	14	10	10.71
103	9048	5	18.17
402	978	11	91.54
7173	101	7	13.83
974	194	15	102.43
2985	110	5	11.42
936	106	150	923.75
101	16072	3	7
112	17922	3	18.15
239	285	14	65.79
101	14230	3	6.34
118	3298	6	22.96
117	2177	3	5.04
39	3430	4	12.55
1525	164	3	12.42
12553	101	4	9.33
196	6483	3	23.63
1971	1696	6	70.48
109	3664	20	108.38
10803	101	4	7.52
133	2593	5	21.8
1751	103	9	10.34
2778	14	11	11.96
107	6329	6	21.71
15114	14	3	7.08
110	8213	3	10.65
259	840	3	13.1
15219	195	4	44.4
6323	106	3	6.18
11123	3070	3	47.84
9501	9528	17	432.85
135	1599	3	7.83
147	34200	3	38.94
260	4060	3	23.12
5910	117	3	11.1
6658	105	3	6.34
105	9701	3	9.2
5638	12	11	24.94
2473	107	5	6.6
2123	116	5	11.46
2142	271	5	37.14
206	226	37	198.11
111	16932	3	18.11
175	1180	8	45.37
143	668	3	4.88
3298	12	12	14.95
141	2285	5	24.36
101	12804	3	5.27
119	1050	29	134.05
30043	14	3	14.25
205	447	3	6.97
101	15187	3	7
327	1713	3	19.36
117	3586	6	23.8
429	1303	3	19.29
10849	105	8	45.03
434	964	3	17.58
114	5576	3	9.36
146	5466	4	26.93
102	11784	9	49.73
107	2275	30	138.68
258	111	24	16.92
5269	12	7	8.78
4242	14	10	16.93
133	3242	6	31.24
134	3613	5	26.33
6295	105	4	10.33
134	1132	32	209.78
138	273	15	35.04
133	1504	3	6.83
137	640	9	27.16
107	432	76	210.13
201	452	9	38.68
109	662	11	9.02
2652	118	4	10.47
10829	101	4	7.52
2481	14	12	12.32
3499	12	7	3.93
3137	12	12	14.02
106	9294	5	20.16
12	19303	3	8.48
335	9	20	49.1
3473	11708	3	49.03
2694	109	11	37.15
6688	7309	12	243.53
123	1765	12	53.82
138	25069	3	30.56
107	24719	3	18.63
12	7574	4	4.29
1435	126	4	8.9
12374	151	8	90.39
13490	111	4	23.84
104	4209	23	118.45
3125	102	5	4.36
9425	14	4	7.09
8020	106	3	7.71
8404	12	8	21.33
130	406	11	19
159	3797	3	17.54
