135	17862	3	25.06
126	673	11	23
41910	107	3	25.85
121	7426	8	48.65
126	6246	9	56.8
127	4266	3	10.47
283	528	7	40.93
119	13072	4	23.15
217	3290	3	21.2
135	263	183	1301.7
104	1228	136	956.77
187	442	5	18.35
129	5711	3	14.17
102	5449	5	11.43
40242	103	3	23.83
104	7794	4	11.52
102	7547	8	32.34
14129	14	4	10.99
129	5574	7	45.1
105	5468	11	46.45
1084	125	141	1262.38
106	27904	3	18.16
104	5352	12	51.29
101	6966	10	35.69
1434	14	31	54.37
116	9690	10	71.09
7338	14	4	4.72
7306	1427	4	54.98
131	3203	6	30.53
2671	45	4	8.16
132	431	25	104.67
659	131	76	542.08
30053	12	3	14.03
21131	14	3	9.38
12	1015	21	12.55
2463	12	15	20.18
116	27093	5	47.84
2114	122	3	5.03
124	642	59	307.66
127	272	24	48.93
103	16543	3	12.61
15199	102	6	33.38
14180	14	3	6.42
5316	101	4	4.92
1952	14	15	15.29
3585	157	3	17.59
4358	500	8	94.68
3205	115	3	5.54
752	108	83	405.23
126	3671	5	19.02
3846	1302	3	34.43
120	2928	3	6
17844	12	4	13.86
1948	105	44	217.16
12560	108	3	12.48
927	103	34	90.54
8212	5220	3	48.3
161	134	12	4.64
1139	114	35	160.94
159	1374	31	271.52
102	2220	17	47.67
1779	14	14	11.35
134	2077	7	33.08
160	805	9	46.27
135	1681	5	18.49
2190	159	5	29.32
2129	121	3	4.54
541	119	8	6.43
382	367	15	111.21
103	6809	3	5.91
9302	107	5	21.56
2904	150	37	396.04
102	33021	4	31.12
103	17946	3	13.44
5442	39	3	8.8
1196	806	3	24.48
1165	202	5	28.84
211	2607	6	47.31
780	103	36	88.64
113	8668	4	17.59
1988	111	6	10.22
7131	103	5	15.07
11833	25556	3	65.37
103	37613	3	23.83
581	949	3	21.02
5505	126	3	10.96
106	4151	10	35.29
5784	102	4	7.94
112	863	7	7.42
192	512	4	14.06
1120	119	6	8.89
2542	16	3	12.1
11339	103	5	21.01
126	10231	3	15.38
346	695	3	15.82
945	14	32	36.04
22713	12	3	10.4
145	828	3	7.68
5855	438	15	209.35
102	12647	9	54.13
973	105	24	53.32
19521	120	4	28.64
118	8115	5	25.23
103	8383	4	11.98
7174	14	4	4.47
113	24233	3	20.04
16667	7324	4	78.88
105	9143	6	25.4
910	152	4	14.18
3558	135	3	12.61
264	2762	9	86.28
172	9	10	4.48
113	17533	3	16.95
106	16601	4	20.9
745	14	26	13.01
104	12742	3	10.38
8761	101	3	5.2
225	7016	4	37.72
120	8776	12	92.21
19602	1534	5	88.63
1241	279	3	17.7
733	105	21	31.26
1044	6345	3	36.4
111	818	46	182.97
116	20758	5	39.5
566	295	3	13.33
1425	108	14	34.78
9904	173	6	61.23
442	189	4	13.04
412	28386	3	43.43
2680	123	4	10.58
115	16928	4	25.78
105	9701	14	94.57
130	10159	3	19
2023	134	4	14.36
141	5004	3	16.4
102	12046	5	21.02
45	1885	19	83.32
644	122	9	14.12
331	2238	23	270.87
105	16405	8	58.61
236	1669	10	83.97
104	14291	3	11.46
6336	111	4	12.81
11232	146	3	24.19
3676	45	4	10.62
117	433	58	219.36
102	15978	4	17.91
28344	27376	3	73.19
102	14388	6	31.73
6300	14	8	16.77
105	13760	3	11.14
3328	112	18	96.69
132	13043	3	21.53
130	9320	5	36.12
8807	101	8	30.01
114	5576	4	13.87
530	320	5	27.7
3324	109	4	7.07
9654	45	3	12.75
8	1504	5	17.69
138	1010	3	6.71
111	1977	17	62.07
681	17864	4	59.79
113	1220	31	137.06
121	11391	7	49.17
102	26805	3	16.69
117	39530	3	28.92
2480	101	25	78.25
1276	9130	13	224.7
11483	14	3	4.67
111	10944	4	18.05
103	22466	4	24.22
1089	103	14	19.15
1750	8613	3	41.68
3139	12	11	13.88
2113	105	5	4.44
15940	6744	3	55.37
17943	12	5	20.42
2466	124	5	14.51
127	7833	3	14.62
111	9218	6	30.26
26044	404	3	43.28
2279	118	8	25.14
178	1077	3	12.14
105	33631	4	32.43
12	34423	3	14.03
127	1107	6	13.62
4601	45	3	7.76
18960	14	5	20.64
14096	114	10	88.26
104	4211	5	9.78
2109	14	11	7.62
134	5547	10	76.87
2129	382	7	66.09
4877	102	26	151.06
2674	112	3	4.26
131	404	10	21.06
124	19165	3	20.3
217	725	36	327.58
4690	441	15	199.87
252	207	4	9.26
12746	108	4	19.21
10005	5417	17	374.53
1618	105	8	9.69
2638	12	12	13.26
103	680	22	28.63
1109	415	3	19.86
120	18008	5	39.05
114	15202	3	16.39
250	120	30	46.7
1463	114	6	10.05
132	7448	3	17.3
144	8840	4	31.98
117	12163	3	14.55
124	21506	3	21.31
122	2390	10	41.33
22817	110	3	18.35
550	8192	8	109.54
10691	103	3	8.89
111	10583	4	18.05
8444	109	3	9.52
124	2848	6	21.28
334	1795	46	599.11
102	18799	7	48.47
2150	12	10	5.7
112	11697	3	13.41
39060	105	3	24.32
7552	105	7	28.37
5596	302	9	104.39
129	22675	3	25.77
10432	131	8	69.37
1106	14	23	19.72
7471	106	3	7.19
9134	12	4	6.44
129	2080	10	49.79
4751	45	3	7.9
122	19068	3	20.07
219	627	8	45.97
135	6386	7	51.18
115	9856	7	42.75
21329	14	3	9.38
508	154	4	9.95
14997	12	4	10.82
117	10770	3	13.69
14608	45	7	52.67
102	5655	13	56.77
103	2091	65	394.71
4368	12	6	5.22
187	176	7	12.48
2158	109	11	30.63
5806	126	6	31.15
10973	103	9	49.84
6491	108	3	7.64
1604	14	12	5.92
129	40981	3	34.07
6172	508	4	44.68
15131	5016	3	53.44
109	13382	4	19.98
2284	427	18	213.46
747	119	8	10.32
11719	250	3	31.89
121	2086	57	437.55
125	571	6	5.16
225	5811	3	25.19
106	7169	9	41.48
12973	14	3	5.45
15140	19742	4	90.21
4430	101	5	6.33
6478	105	5	14.71
1149	103	13	17.31
118	18301	3	18.62
1178	528	6	51.69
734	122	6	6.88
7860	116	6	31.29
12	11130	7	23.04
104	12253	8	45.26
591	106	26	42.4
118	4528	11	58.4
3653	112	5	14.58
7872	119	3	11.79
118	2947	4	9.41
12433	8434	5	98.93
5851	233	8	84.94
105	15820	5	26.85
104	15440	4	18.84
612	1893	3	25.39
140	17548	4	37.34
1758	579	4	35.12
104	14085	6	33.14
104	16311	3	12.82
121	30834	3	25.42
524	2013	3	24.62
102	12348	12	81.96
24417	107	4	26.88
25827	14	3	12.03
112	2050	18	76.82
1113	108	7	6.71
114	16814	3	17.13
701	3797	5	56.06
4014	121	10	50.65
8137	119	3	12.06
101	26516	5	35.13
113	5614	10	53.57
126	11042	4	23.57
499	146	3	4.94
9191	10107	17	419.26
13961	113	4	22.6
109	1864	8	15.59
110	688	47	164.95
111	1059	48	220.65
107	1584	20	65.25
23217	1411	5	90.69
136	250	25	74.72
126	14016	3	18.27
112	2261	64	494.11
1398	5292	13	203.34
111	2665	20	92.55
3407	8	6	33.18
102	41510	3	23.34
112	7006	3	9.8
21480	116	3	19.21
1042	105	28	74.37
1014	1	3	7.75
3092	101	18	52.61
4112	12	6	4.68
263	117	16	9.17
7	1651	6	46.42
4923	104	3	4.22
145	247	6	8.35
146	648	4	10.44
