2	1974	11	43.01
22207	108	3	17.96
5289	110	3	7.36
367	28392	4	64.32
111	14378	3	16.13
12323	105	4	17.69
7165	254	3	26.75
15160	12	3	6.59
57	5817	4	19.63
334	7298	4	41.65
103	20735	3	16.33
179	4178	4	27.35
101	2648	48	214.7
4239	109	3	5.37
12295	14	5	14.63
3216	3640	5	70.24
128	1513	40	289.02
1619	122	3	4.2
103	1855	10	17.13
4120	118	3	8.11
1020	132	3	4.49
115	11769	4	23.04
509	310	5	23.63
2179	12038	3	45.7
103	5566	3	5.3
101	4265	7	10.22
1054	201	16	112.35
13075	113	3	15.94
4275	102	6	12.14
155	443	4	6.62
131	431	8	12.74
4883	121	4	16.1
101	275	80	45.09
5632	107	20	125.55
238	4437	3	22.36
361	181	4	7.21
308	5932	4	38.64
422	1265	3	18.81
423	103	17	5.01
122	5350	6	31.19
13379	214	4	43.68
211	1527	7	45.26
1198	312	5	32.35
686	132	9	24.27
5317	101	12	36.34
121	3244	7	29.45
4295	12	13	26.97
5535	3720	3	43.11
389	1579	5	38.21
1954	14	15	14.21
901	2246	4	38.72
213	165	6	5.97
842	763	3	20.03
2318	382	4	32.03
122	2187	5	14.04
902	5108	5	60.41
3642	125	7	35.66
1950	105	6	6.66
11382	14	4	9.13
6832	103	3	6.52
4475	7896	8	144.03
1845	148	8	45.11
724	113	11	16.25
13	1374	24	180.77
1174	131	4	8.68
1139	114	20	68.54
5387	125	4	19.55
102	825	13	6.49
107	29481	4	34.24
158	804	12	59.97
129	593	16	54
103	124	232	51.34
183	134	16	17.42
105	4327	8	25.59
102	7181	3	5.74
8280	109	3	9.84
117	8672	6	35.44
954	108	9	7.58
1886	151	7	38.37
443	290	4	14.97
9766	104	11	68.25
1801	105	10	18.2
5091	12	5	3.89
6111	101	12	40.43
138	10260	4	31.87
714	7379	12	175.92
57	6556	3	13.77
486	3441	12	141.08
4511	503	3	28.59
768	106	18	23.51
14705	101	6	27.05
28045	118	3	25.58
3784	14834	3	51.3
138	1327	4	12.57
7922	214	4	37.26
1120	16	5	6.78
12904	131	3	21.54
3562	18272	4	73.08
9292	12	4	6.47
162	7287	4	31.39
118	1648	17	70.51
2150	118	3	4.36
3807	2554	5	68.15
432	5733	3	29.29
808	148	3	6.28
1999	103	8	11.68
8293	104	3	7.96
5098	107	4	9.62
7138	111	3	10.04
26236	14	5	31.23
114	5080	5	20.01
7174	14	6	11.63
466	246	3	8.44
117	7161	5	24.57
4011	112	7	28.3
6398	128	3	15.44
117	591	50	203.23
139	16705	5	50.23
167	136	11	4.77
85	126	48	56.55
836	145	13	63.17
263	1028	29	267.04
17832	107	4	23.27
1488	132	6	20.75
106	8024	22	185.36
6128	12	5	5.39
506	2795	3	25.18
8758	104	3	8.24
9783	102	3	7.9
3896	144	3	15.73
225	415	3	7.12
1658	308	3	18.55
163	1242	36	300.11
106	1452	18	44.62
6386	131	4	23.52
111	817	138	909.41
112	202	256	1062.42
111	6105	4	14.27
101	28652	3	15.69
2097	16	3	4.87
3475	112	3	6.26
6639	14	6	10.36
126	12411	3	19.74
228	14	219	268.73
164	1836	4	18.87
667	136	7	19.48
171	6917	3	21.9
4621	101	17	59.07
101	9204	3	4.68
21377	422	3	40.95
432	111	35	77.51
528	619	4	23.63
120	264	16	10.25
118	1020	6	7.6
679	139	3	4.5
144	1969	5	23.76
234	1407	6	37.42
2276	101	11	11.63
12	13166	3	5.51
3302	12	9	8.05
119	3128	21	128.95
268	2202	3	18.92
1218	443	11	98.18
105	13758	5	26.86
15226	101	9	53.91
10374	259	3	29.83
127	10063	3	18.71
4585	110	3	6.4
6022	117	3	10.52
7076	128	3	16.11
12453	114	3	15.57
17148	27810	3	71.61
108	2640	23	105.04
5270	12	6	6.77
162	227	9	15.08
139	270	58	285.81
116	16505	6	48.26
3675	120	3	7.94
125	10457	3	17.97
6002	120	14	100.79
473	613	4	22.57
4565	107	6	17.64
112	8183	5	25.35
57	4604	4	17.41
393	499	4	19.35
5629	118	4	15.85
122	2751	8	33.56
101	18507	3	9.88
333	132	10	15.47
3304	118	4	11.08
152	686	8	29.16
1676	111	6	10.14
124	1898	4	10.27
121	381	26	61.72
2457	121	4	10.09
103	4864	14	63.65
2111	14	19	27.74
14962	365	4	50.82
6994	108	3	8.19
8	1209	5	13.39
130	404	11	22.03
13643	420	3	36.35
3665	101	7	8.23
104	279	46	37.49
102	1067	12	8.59
601	103	23	26.3
216	204	34	163.82
248	1292	4	21.72
17515	12	3	8.02
103	3047	11	31.12
103	6222	6	19.89
105	7014	4	11.82
103	4632	4	7.6
101	5421	5	6.95
8057	105	3	8.16
3101	109	4	6.61
119	12161	4	24.52
157	5751	5	37.69
269	124	9	4.32
3243	362	4	34.3
4127	110	5	14.16
3105	112	3	5.61
394	934	8	59.61
274	422	8	38.82
107	13284	5	26.7
179	2157	3	14.3
5799	118	6	29.19
147	193	9	8.09
139	15351	3	25.36
2054	453	3	22.43
453	428	7	40.95
1106	14	24	17.69
188	85	12	13.79
3158	104	15	53.38
131	196	11	4.54
105	3777	19	89.99
959	16	5	5.54
4477	102	10	31.43
14995	12	4	11.28
3607	110	6	17.35
312	4663	4	36.41
3932	801	8	97.62
105	7905	4	12.79
103	7641	8	36.25
2971	123	3	8.54
101	4535	29	141.17
11986	14	6	20.16
124	22524	3	24.78
12	575	35	10.29
