5189	1
13893	2
5878	3
40733	4
11020	5
4815	6
2479	7
278	8
9172	9
6231	10
70	11
10556	12
12653	13
463	14
83	15
31738	16
12273	17
6384	18
4356	19
38477	20
30165	21
36516	22
9691	23
1133	24
53037	25
2638	26
5651	27
5779	28
18983	29
11522	30
11403	31
19724	32
53457	33
50752	34
16688	35
60240	36
4011	37
27097	38
42807	39
61001	40
48436	41
48617	42
1263	43
24439	44
44755	45
20861	46
149	47
3952	48
24390	49
587	50
9416	51
44424	52
22519	53
44898	54
44695	55
4701	56
33186	57
8407	58
58650	59
41152	60
23754	61
48434	62
49569	63
34043	64
1366	65
11142	66
57417	67
9902	68
5757	69
8096	70
14010	71
630	72
2833	73
5389	74
14774	75
3268	76
54852	77
31971	78
36572	79
42467	80
2785	81
33347	82
54064	83
16214	84
16214	85
34713	86
16581	87
36222	88
14174	89
25902	90
29	91
31615	92
44098	93
15485	94
11725	95
40861	96
55341	97
3472	98
17606	99
37491	100
32741	101
61566	102
51273	103
24304	104
37034	105
9262	106
85	107
85	108
14435	109
2255	110
8784	111
8784	112
14633	113
14464	114
6559	115
19057	116
27211	117
795	118
3312	119
2635	120
21117	121
20079	122
352	123
1822	124
597	125
42893	126
23099	127
39054	128
62459	129
27129	130
32423	131
13190	132
41667	133
18301	134
12433	135
8912	136
854	137
49032	138
48841	139
9138	140
53849	141
6771	142
6	143
42212	144
44030	145
3637	146
24435	147
16240	148
20072	149
11239	150
695	151
2023	152
413	153
20610	154
6559	155
54503	156
17133	157
6149	158
54629	159
1318	160
2584	161
987	162
8431	163
14424	164
10183	165
61989	166
50230	167
3319	168
61791	169
3319	170
925	171
46113	172
46756	173
61509	174
6294	175
17153	176
1593	177
1984	178
12948	179
18900	180
1722	181
46572	182
63320	183
50179	184
46135	185
32615	186
55928	187
1616	188
3511	189
12312	190
3878	191
7172	192
3569	193
21381	194
59523	195
19340	196
18023	197
4221	198
17173	199
2548	200
520	201
20452	202
20096	203
61858	204
6068	205
38625	206
17815	207
12592	208
60620	209
45974	210
43550	211
58607	212
48128	213
34968	214
43769	215
21227	216
12668	217
1477	218
11376	219
51636	220
29484	221
61698	222
15358	223
20051	224
14327	225
61428	226
21371	227
58446	228
16906	229
64944	230
1366	231
19380	232
61856	233
62107	234
28466	235
26491	236
15514	237
35897	238
16808	239
51640	240
22689	241
2233	242
16187	243
6977	244
2238	245
20001	246
25487	247
327	248
28179	249
22251	250
56861	251
44413	252
17949	253
100	254
5687	255
1222	256
62304	257
13304	258
16015	259
49041	260
64703	261
53975	262
46467	263
45451	264
56045	265
978	266
13118	267
14655	268
31909	269
61556	270
945	271
27380	272
34618	273
44242	274
31139	275
10828	276
15147	277
18962	278
11275	279
53701	280
10763	281
26735	282
64578	283
21053	284
11633	285
54361	286
25955	287
39936	288
3890	289
51852	290
27403	291
4152	292
21152	293
8166	294
65794	295
46156	296
24297	297
7596	298
868	299
49050	300
31192	301
52312	302
47572	303
56675	304
4107	305
3044	306
29889	307
39333	308
3695	309
7155	310
374	311
727	312
2210	313
12787	314
28005	315
29455	316
26931	317
52785	318
37417	319
61475	320
17779	321
50856	322
54157	323
14070	324
305	325
29268	326
9680	327
6421	328
52770	329
57529	330
27159	331
21980	332
6645	333
2844	334
50548	335
3092	336
2690	337
6610	338
2340	339
59673	340
7153	341
49359	342
2690	343
1811	344
42122	345
27111	346
7787	347
57963	348
48411	349
19028	350
18585	351
61665	352
19045	353
27988	354
6784	355
6869	356
27141	357
44035	358
6610	359
26742	360
5446	361
61880	362
6745	363
2928	364
59095	365
63632	366
55774	367
5160	368
18359	369
26696	370
57114	371
18215	372
55047	373
23127	374
45728	375
7641	376
5949	377
37559	378
35482	379
4987	380
46526	381
46494	382
63102	383
63735	384
26910	385
1315	386
7931	387
3035	388
10295	389
25705	390
16877	391
17502	392
9156	393
29579	394
41527	395
29755	396
1650	397
30132	398
8100	399
13631	400
15801	401
22065	402
33802	403
9698	404
2490	405
1011	406
748	407
6344	408
9649	409
30984	410
30152	411
54427	412
13017	413
7145	414
20583	415
42745	416
25634	417
62541	418
22703	419
5897	420
19149	421
40	422
59627	423
43096	424
7974	425
16431	426
44564	427
13723	428
20972	429
27083	430
36134	431
56746	432
42592	433
13712	434
52918	435
4777	436
58848	437
27063	438
27439	439
425	440
4661	441
1687	442
46791	443
36629	444
3230	445
9306	446
13916	447
23163	448
18053	449
52053	450
41084	451
20078	452
8473	453
8875	454
20084	455
8224	456
16428	457
17862	458
2086	459
63713	460
45339	461
47035	462
39605	463
47987	464
9840	465
7333	466
30318	467
43491	468
35176	469
59571	470
34675	471
58550	472
1468	473
36349	474
42667	475
14702	476
26351	477
44249	478
43399	479
2689	480
18670	481
23269	482
29715	483
15849	484
43084	485
27370	486
4786	487
54567	488
7897	489
17154	490
1225	491
34880	492
56918	493
1225	494
42336	495
24539	496
22672	497
37441	498
3372	499
38541	500
8751	501
17042	502
1365	503
22484	504
34563	505
34569	506
22622	507
1984	508
51720	509
40949	510
45818	511
5940	512
61945	513
55004	514
13277	515
23008	516
1263	517
36514	518
37438	519
47879	520
45413	521
19742	522
56775	523
48948	524
30163	525
56463	526
46793	527
7393	528
4282	529
3288	530
38974	531
55744	532
1365	533
18246	534
26350	535
35978	536
10379	537
61004	538
19152	539
30761	540
46928	541
57863	542
27688	543
14451	544
17002	545
18553	546
15243	547
3511	548
14379	549
4717	550
19866	551
860	552
17153	553
20210	554
41718	555
7607	556
1177	557
10769	558
43943	559
16022	560
49652	561
431	562
57703	563
56185	564
42603	565
14180	566
38262	567
60137	568
16973	569
64697	570
47746	571
3427	572
24911	573
33809	574
138	575
16131	576
7421	577
38962	578
1165	579
4524	580
1148	581
2388	582
5325	583
5325	584
283	585
4878	586
52774	587
1433	588
58365	589
